date,province,quantile_01.0,quantile_02.5,quantile_25.0,median,quantile_75.0,quantile_97.5,quantile_99.0,mean
2020-01-23,Gansu,35.980000000000004,36.95,42,44,47,52.52499999999999,53.02000000000001,44.45
2020-01-23,Guangdong,534.99,535.475,573.25,609.5,641.75,724.1999999999999,737.07,611.91
2020-01-23,Guangxi,96.96000000000001,101,110.75,115,120,133.575,136.06000000000003,115.65
2020-01-23,Guizhou,30.990000000000002,33.474999999999994,39,43,46,53,55.030000000000015,42.91
2020-01-23,Hainan,52.99,55.475,63,66,70,79,84.01,66.72
2020-01-23,Hebei,87.99000000000001,88.94999999999999,101,105,112.25,125.52499999999999,127,106.34
2020-01-23,Heilongjiang,97.96,100.95,112,124,135,155,159.01999999999998,124.04
2020-01-23,Henan,466.97999999999996,468,513.5,547.5,577.5,651.575,680.1500000000001,550.83
2020-01-23,Hong Kong,10.99,11.475,13,15,16,18.52499999999999,19.010000000000005,14.81
2020-01-23,Hubei,9149.87,9196.125,10117.75,10748,11524.75,13479.3,14032.83,10954.61
2020-01-23,Hunan,416.90999999999997,421.95,460,480.5,505.75,576.625,587.0400000000001,486.01
2020-01-23,Inner Mongolia,25,25.475,28,31,33,38.04999999999998,40,30.93
2020-01-23,Jiangsu,208.94,214.475,235.75,250,264.5,300.3499999999999,309.05000000000007,251.88
2020-01-23,Jiangxi,311.96,315.475,355.75,378.5,404,465.575,470.12,381.49
2020-01-23,Jilin,24.990000000000002,26.475,32,34,38,45.04999999999998,47.02000000000001,34.93
2020-01-23,Liaoning,54.980000000000004,55,60,63,66,72,74.01,63.18
2020-01-23,Macau,1,1,1,1,1,1,1,1
2020-01-23,Ningxia,20,20.475,24,26,29,33,36.02000000000001,26.55
2020-01-23,Qinghai,8.99,9,10,12,13,15,16.04000000000002,11.78
2020-01-23,Shaanxi,98.93,100.475,114,120.5,128,143.52499999999998,148.02,121.32
2020-01-23,Shandong,195.95,202.95,219.75,229,240,269.04999999999995,275.02,231.17
2020-01-23,Shanghai,142.98999999999998,147.9,163,170,179,201.52499999999998,212.05,171.63
2020-01-23,Shanxi,50.99,51.474999999999994,56.75,60,63,69.52499999999999,71.02000000000001,60.04
2020-01-23,Sichuan,199.97,203.375,218,229,239.25,265.525,267.1500000000001,230.18
2020-01-23,Taiwan,6.99,7,8,9,9,10,11,8.64
2020-01-23,Tianjin,37.98,38,43,46.5,49.25,54.52499999999999,56.02000000000001,46.54
2020-01-23,Tibet,1,1,1,1,1,1,1.1400000000000006,1.0114942528735633
2020-01-23,Xinjiang,19.990000000000002,20,22.75,25,27,30.52499999999999,31.030000000000015,24.79
2020-01-23,Yunnan,80,81.475,89,93,98,113.04999999999998,115.01,94.22
2020-01-23,Zhejiang,585.85,599.425,644,675,709,783.05,796.4000000000001,680.82
2020-01-24,Anhui,352.98999999999995,356.79999999999995,389,403,427.25,479.67499999999995,490.1500000000001,408.39
2020-01-24,Beijing,149.97,151,159.75,165.5,176,190,196.07000000000005,167.94
2020-01-24,Chongqing,247.91000000000003,249,269,281,293.5,337.15,342.12,283.12
2020-01-24,Fujian,136.99,139,152,160,166.25,185.14999999999995,191.03,159.89
2020-01-24,Gansu,38,39,43,46,48.25,54,55,46.13
2020-01-24,Guangdong,562.9,572,608,641,678,759.675,763.07,646.14
2020-01-24,Guangxi,98.95,100,109,113,117,132.52499999999998,134.04000000000002,113.47
2020-01-24,Guizhou,35,35.95,42.75,46,49,57,59.02000000000001,45.89
2020-01-24,Hainan,54.980000000000004,56.475,64.75,68,71,81,82.01,67.75
2020-01-24,Hebei,96.96000000000001,98,108,113,118,130.52499999999998,131.06,113.32
2020-01-24,Heilongjiang,106.97999999999999,108.94999999999999,124,136,145,166.52499999999998,169.05000000000004,135.59
2020-01-24,Henan,519.8299999999999,522.95,569,601.5,625.25,700.7749999999999,720.1400000000001,601.68
2020-01-24,Hong Kong,10,10,13,14,15,17,18.010000000000005,13.88
2020-01-24,Hubei,10271.66,10392.3,11317.5,11980,12736,14766,15296.59,12166.04
2020-01-24,Hunan,451.94,454.95000000000005,483,506.5,537.25,609.625,621.04,513.52
2020-01-24,Inner Mongolia,26,26.475,30,32,35,41.04999999999998,43.02000000000001,32.55
2020-01-24,Jiangsu,227.86,230,252,267,283.25,317.15,322.03000000000003,268.89
2020-01-24,Jiangxi,350.92,358.95,393,414.5,441.25,503.1499999999999,510.12,419.57
2020-01-24,Jilin,26.96,27.475,33,35,40,48.52499999999999,51.050000000000026,36.43
2020-01-24,Liaoning,56.97,57.474999999999994,63,66,68,75.04999999999998,77,65.65
2020-01-24,Macau,1,1,1,1,1,1,1,1
2020-01-24,Ningxia,21,22.475,27,28,30,36.04999999999998,38.030000000000015,28.57
2020-01-24,Qinghai,10,10,12,13,14,17,18.02000000000001,13.17
2020-01-24,Shaanxi,107.96000000000001,109.475,123,129.5,136,152,161.02000000000004,130.01
2020-01-24,Shandong,218.91,219.475,232,242,251.5,278.05,285.1000000000001,243.58
2020-01-24,Shanghai,148.91,153.89999999999998,167,173,183,206.575,218.02,175.18
2020-01-24,Shanxi,55.97,56.475,62,65,68.25,75.52499999999999,79.09000000000005,65.14
2020-01-24,Sichuan,209,213.95,230,237,247,275,282.0400000000001,239.22
2020-01-24,Taiwan,7,7,9,9,10,10.524999999999991,11,9.11
2020-01-24,Tianjin,42,42,47,49,52.25,59.04999999999998,66.01,49.7
2020-01-24,Tibet,1,1,1,1,1,1,1.0499999999999972,1.0104166666666667
2020-01-24,Xinjiang,20,20,23,25,26,31.574999999999974,33.02000000000001,24.88
2020-01-24,Yunnan,85.96000000000001,88.475,97,101,104.25,116.52499999999999,117.01,101.29
2020-01-24,Zhejiang,619.88,628,670,701,728.25,811.525,815.5700000000003,707.05
2020-01-25,Anhui,364.97,374,400,418,443,493.62499999999994,506.0400000000001,422.75
2020-01-25,Beijing,146.96,152.475,162,170.5,179,195.14999999999995,202.10000000000005,171.49
2020-01-25,Chongqing,239.91,242.47500000000002,261.5,273,284,323.67499999999995,328.1500000000001,274.83
2020-01-25,Fujian,145.98999999999998,147,158,165,173,192.575,198.11000000000007,166.11
2020-01-25,Gansu,40.989999999999995,41,45,47.5,50,55.52499999999999,57.010000000000005,47.76
2020-01-25,Guangdong,603.9200000000001,610.8499999999999,644.25,674.5,713,785.0999999999999,788.0600000000001,683.44
2020-01-25,Guangxi,96.98,97,107,111,117.25,130.52499999999998,131.12000000000006,112.36
2020-01-25,Guizhou,39.99,40.95,47,49.5,53,61.574999999999974,63.010000000000005,50.29
2020-01-25,Hainan,52.97,53.475,60.75,64,68,76.04999999999998,80,64.01
2020-01-25,Hebei,100.99,102.475,108.75,115,120,133.04999999999998,140.05,115.53
2020-01-25,Heilongjiang,120.99,122,134.75,146.5,155,178.04999999999998,184.09000000000003,146.61
2020-01-25,Henan,544.8399999999999,558.4749999999999,602,632.5,657,736.5749999999999,740.1700000000002,634.76
2020-01-25,Hong Kong,7.99,8,11,12,13,15,16,11.73
2020-01-25,Hubei,11449.35,11553.8,12495.25,13168.5,13921,15939.65,16484.670000000002,13339.99
2020-01-25,Hunan,478.90999999999997,480.95,505.75,536.5,564,631.5749999999999,638.2700000000001,539.26
2020-01-25,Inner Mongolia,26.990000000000002,27,32,34,36,42.04999999999998,43.030000000000015,34.16
2020-01-25,Jiangsu,243.87,251.475,266.75,279.5,300,332.09999999999997,338.06000000000006,283.71
2020-01-25,Jiangxi,391.83,397.95,423,448.5,470.75,534.575,538.3200000000002,451.48
2020-01-25,Jilin,29.97,30.475,36.75,39,44,54,54.070000000000036,40.22
2020-01-25,Liaoning,50,51,56,59,61.25,66.52499999999999,68.01,58.89
2020-01-25,Macau,1,1,1,1,1,1,1,1
2020-01-25,Ningxia,23.99,24,27,28,30,34.52499999999999,39.010000000000005,28.5
2020-01-25,Qinghai,10,10.475000000000001,13,14,15,18.049999999999983,20.02000000000001,14.23
2020-01-25,Shaanxi,117.96,118.95,132,139,147,164.575,174.02,139.78
2020-01-25,Shandong,221.92000000000002,227,240,248.5,257,284.19999999999993,289.05000000000007,249.76
2020-01-25,Shanghai,156.94,157.475,168.75,175.5,183.25,208.52499999999998,213.05000000000004,176.59
2020-01-25,Shanxi,55,56.475,62,66,68.25,77.04999999999998,79.06000000000003,65.64
2020-01-25,Sichuan,211.97,218.475,233,243,254,282,282.05000000000007,244.44
2020-01-25,Taiwan,6,6,7,8,8,9,9,7.51
2020-01-25,Tianjin,41,42,47,50,54,64.57499999999997,67.02000000000001,50.55
2020-01-25,Tibet,1,1,1,1,1,1.5750000000000028,2.0900000000000034,1.0612244897959184
2020-01-25,Xinjiang,21,21.475,24,25,27,32.52499999999999,34.010000000000005,25.82
2020-01-25,Yunnan,93.95,97,102,106,110,118,118.04000000000002,106.19
2020-01-25,Zhejiang,666.9300000000001,672.95,713.75,740.5,764.5,835.05,849.6400000000003,744.47
2020-01-26,Anhui,383.98999999999995,387.9,417.5,435,456.25,508.8749999999999,516.1400000000001,438.84
2020-01-26,Beijing,142.96,147.375,160,168,175,194.52499999999998,198.06000000000003,168.63
2020-01-26,Chongqing,242.85999999999999,245.42499999999998,265,275.5,287.25,324.04999999999995,336.01,277.72
2020-01-26,Fujian,150,151.47500000000002,161,168.5,175,193.575,201.02000000000004,169.25
2020-01-26,Gansu,40,40.475,45,48,50,55.52499999999999,56.030000000000015,47.78
2020-01-26,Guangdong,639.99,649.9,684.75,718.5,755.25,822.1999999999999,828.13,724.07
2020-01-26,Guangxi,96.99000000000001,97,105,110,116.25,129.52499999999998,134,111.38
2020-01-26,Guizhou,46.99,47,53,54.5,57,66.04999999999998,71.04000000000002,55.11
2020-01-26,Hainan,54.980000000000004,57.474999999999994,64,67,71,79.52499999999999,80.01,67.44
2020-01-26,Hebei,104.97,106.475,112.75,117,122,140.52499999999998,142.11000000000007,118.26
2020-01-26,Heilongjiang,129.95,131,145.75,156.5,170,196,197.02000000000004,157.84
2020-01-26,Henan,533.9499999999999,563.95,604.75,632,664.5,736.675,742.11,637.11
2020-01-26,Hong Kong,9,9.475000000000001,11,12,14,17,17.02000000000001,12.65
2020-01-26,Hubei,12454.93,12588.825,13506,14263,15018.75,16983.774999999998,17506.47,14404.91
2020-01-26,Hunan,489.99,502.425,529,552.5,579.25,653.5250000000001,662.1500000000001,558.29
2020-01-26,Inner Mongolia,24,25.475,30,31.5,34,40.52499999999999,44.070000000000036,32.15
2020-01-26,Jiangsu,255.92,260.42499999999995,278,291,308.25,336.19999999999993,352.01,293.21
2020-01-26,Jiangxi,422.84999999999997,426.95,448,472.5,500.25,561.575,567.2700000000001,477.06
2020-01-26,Jilin,35.96,36.475,41,45,49,58.04999999999998,61.030000000000015,45.32
2020-01-26,Liaoning,49.97,51.474999999999994,56,59,62,68.04999999999998,70,59.07
2020-01-26,Macau,1,1,1,1,1,1,1,1
2020-01-26,Ningxia,24,25,28,29,31,36.099999999999966,39.02000000000001,29.22
2020-01-26,Qinghai,10.99,11,13,14,16,20.52499999999999,21,14.59
2020-01-26,Shaanxi,119.97,121,135,140,149,169.14999999999995,173.09000000000006,141.99
2020-01-26,Shandong,225.9,227,237,245.5,256,284.15,288.01,248.27
2020-01-26,Shanghai,163.98,165,175.75,182.5,188,214.14999999999995,224.10000000000005,183.39
2020-01-26,Shanxi,59,60,64,67,71,80,81.03000000000002,67.77
2020-01-26,Sichuan,218.93,221.475,233.75,243,254,277.525,283.19000000000005,245.08
2020-01-26,Taiwan,6,6,7,8,8,9.524999999999991,10,7.76
2020-01-26,Tianjin,40,41.474999999999994,46.75,50,53,64.52499999999999,66,50.19
2020-01-26,Tibet,1,1,1,1,1,2,2.059999999999988,1.0707070707070707
2020-01-26,Xinjiang,22.99,23,25,26,28,33.04999999999998,35.08000000000004,26.54
2020-01-26,Yunnan,94.98,96.95,103,106,110,118,122.01,106.59
2020-01-26,Zhejiang,681.88,686.2750000000001,727.5,750,775,850.625,856.6400000000003,755.37
2020-01-27,Anhui,416.87,419,445.75,457.5,483,536.4999999999998,548.1500000000001,466.1
2020-01-27,Beijing,140.95000000000002,141.47500000000002,155.75,162,171.25,191.62499999999994,197.02000000000004,163.56
2020-01-27,Chongqing,226.84,231.475,249,258.5,272,308.15,317.06000000000006,262.35
2020-01-27,Fujian,145.98,146.47500000000002,156,161,168,184.52499999999998,192.03000000000003,162.38
2020-01-27,Gansu,37,38,41,44,46,51.52499999999999,55.010000000000005,43.9
2020-01-27,Guangdong,660.95,663.425,697,730,761,829,831.0600000000001,734.24
2020-01-27,Guangxi,90.99000000000001,91.475,101,105.5,110,124.04999999999998,126.04000000000002,106.17
2020-01-27,Guizhou,49.99,50,55,58,60,70,74.06000000000003,58.35
2020-01-27,Hainan,59,61.474999999999994,66,70,74.25,80,82.01,70.27
2020-01-27,Hebei,105,106.475,114.75,118,124.25,140.04999999999998,148.05,120.2
2020-01-27,Heilongjiang,142.98,143.475,157,168,183.25,204.52499999999998,214.06000000000003,170.37
2020-01-27,Henan,567.7600000000001,575.425,611.75,640.5,676.75,742.0999999999999,748.01,645.94
2020-01-27,Hong Kong,6.99,8,9,10,12,14,15.010000000000005,10.44
2020-01-27,Hubei,13467.789999999999,13599.95,14531,15300,16086.75,18047.75,18611.43,15449.54
2020-01-27,Hunan,509.96,511.475,544.75,561,590.25,671.25,680.03,569.55
2020-01-27,Inner Mongolia,23.99,24.95,29,30,34,46.574999999999974,48.010000000000005,31.7
2020-01-27,Jiangsu,263.89000000000004,265.95,284.75,298,311.5,339,363.13000000000005,300.33
2020-01-27,Jiangxi,443.95,452,475.75,501,528.25,586.625,610.1900000000002,507.05
2020-01-27,Jilin,36.980000000000004,39.95,45,47,51,61.52499999999999,63.010000000000005,48.55
2020-01-27,Liaoning,49.980000000000004,50,56,58,62,67.57499999999997,70.03000000000002,58.71
2020-01-27,Macau,1,1,1,1,1,1,1,1
2020-01-27,Ningxia,25,26,29,30,32,37.04999999999998,39.030000000000015,30.42
2020-01-27,Qinghai,8.99,10,11,13,14,19,20,12.9
2020-01-27,Shaanxi,125.97,128.475,138,143.5,152,170.62499999999994,174.11000000000007,145.6
2020-01-27,Shandong,215.97,216.95,228.75,238.5,249,278.7249999999999,287.06,240.82
2020-01-27,Shanghai,164.97,166.47500000000002,175.75,182,190.25,213.14999999999995,221.13000000000008,183.54
2020-01-27,Shanxi,58.98,59.95,65,68,72,84.09999999999997,87.07000000000004,68.81
2020-01-27,Sichuan,211.97,214.95,225.75,234,244,268.525,273.1900000000001,236.06
2020-01-27,Taiwan,5,6,7,7,7,9,9.010000000000005,7.02
2020-01-27,Tianjin,44.96,46,49.75,52.5,56,67,69.03000000000002,53.2
2020-01-27,Tibet,1,1,1,1,1,2,2.0300000000000153,1.07
2020-01-27,Xinjiang,22.99,23,25,27,28.25,34,37.10000000000005,27.24
2020-01-27,Yunnan,96.94,97,101,104,108,115.52499999999999,117.02000000000001,104.47
2020-01-27,Zhejiang,708.97,716.4749999999999,749.75,778,796.25,888.5749999999999,900.4500000000003,781.2
2020-01-28,Anhui,413.93,418.42499999999995,446,460.5,482.25,529.575,539.0300000000001,465.66
2020-01-28,Beijing,140.97,142,154,159,171,191.52499999999998,196.02,162.19
2020-01-28,Chongqing,231.96,232.47500000000002,245,256.5,269,312.2999999999999,320.03000000000003,259.29
2020-01-28,Fujian,129.95999999999998,131.475,140.75,145.5,152.25,170.04999999999998,173.12000000000006,147
2020-01-28,Gansu,34,35,39,41,44,50.52499999999999,52,41.42
2020-01-28,Guangdong,706.9,712.8,749.75,783.5,809.25,886.525,895.01,785.88
2020-01-28,Guangxi,95.97,97,103.75,108,114,126.52499999999999,129.02,109.01
2020-01-28,Guizhou,50.99,53,57,60.5,65,73.52499999999999,75.06000000000003,61.53
2020-01-28,Hainan,53,53.95,60,64,69,81.09999999999997,83.07000000000004,64.87
2020-01-28,Hebei,96.96000000000001,97.94999999999999,105,110,116,131.62499999999994,145.01000000000002,111.51
2020-01-28,Heilongjiang,148.97,150.95,166,180,189.25,217.04999999999998,224.2100000000001,180.24
2020-01-28,Henan,584.81,590.275,627.75,655,688.75,747,749.1,657.97
2020-01-28,Hong Kong,7.99,9,10,11,12,16.52499999999999,17.010000000000005,11.21
2020-01-28,Hubei,13584.46,13685.275,14720.25,15465,16298.5,18147.2,18673.280000000002,15596.56
2020-01-28,Hunan,552.97,558,585,603.5,628.25,710.05,717.0699999999999,610.8
2020-01-28,Inner Mongolia,26.98,27.475,31,34,37,48,50.08000000000004,34.87
2020-01-28,Jiangsu,256.98,261.32500000000005,284,297,312,344.09999999999997,368.02,299.7
2020-01-28,Jiangxi,459,464.95000000000005,499.75,523,544.25,613.3999999999999,621.2500000000001,524.97
2020-01-28,Jilin,42.95,44,49,53,57,65.04999999999998,66.01,53.19
2020-01-28,Liaoning,48,49.474999999999994,55.75,58,61,67.52499999999999,69.01,58.27
2020-01-28,Macau,1,1,1,1,1,1,1,1
2020-01-28,Ningxia,23.99,24.475,27,28,30,35.52499999999999,36.030000000000015,28.67
2020-01-28,Qinghai,7,8,10,12,13,19.049999999999983,20.010000000000005,11.88
2020-01-28,Shaanxi,124.97,127.475,135.5,142,150,171.04999999999998,175.09000000000003,143.66
2020-01-28,Shandong,207.98999999999998,208,218,230.5,238.25,271.04999999999995,275.03,231.38
2020-01-28,Shanghai,161.99,164,173,182,191.5,215.09999999999997,221.13000000000008,183.96
2020-01-28,Shanxi,57.99,59,62,65,70,83.04999999999998,86.09000000000005,66.86
2020-01-28,Sichuan,205.92,206.475,220,229.5,240.25,260.09999999999997,268.1500000000001,230.7
2020-01-28,Taiwan,5,5,6,6,7,8.524999999999991,11.010000000000005,6.33
2020-01-28,Tianjin,39.97,41,45,48,52.25,61.04999999999998,63.070000000000036,48.82
2020-01-28,Tibet,1,1,1,1,1,2,2.0300000000000153,1.07
2020-01-28,Xinjiang,23.99,24.475,27,29,31,37.52499999999999,40.16000000000008,29.44
2020-01-28,Yunnan,93.99000000000001,94,98.75,102,105,113,116.07000000000004,102.41
2020-01-28,Zhejiang,723.79,731,752,778.5,797.25,887.0249999999999,911.2200000000001,783.48
2020-01-29,Anhui,397.96999999999997,401.475,432.25,450,472,521.525,533.05,454.11
2020-01-29,Beijing,141.99,142.475,149.75,158,172.25,190.52499999999998,192.04000000000002,161.19
2020-01-29,Chongqing,228.96,234.95,248.75,257,271.25,311.04999999999995,317.02000000000004,261.74
2020-01-29,Fujian,115.93,116.475,124,132,138.25,155,161.08000000000004,132.77
2020-01-29,Gansu,31,32,36,38.5,41,53.04999999999998,55.030000000000015,39.38
2020-01-29,Guangdong,659.99,676.425,714.75,742.5,775.5,850.1999999999999,869.04,749.32
2020-01-29,Guangxi,93.99000000000001,94.475,101,108,114,129.52499999999998,132.07000000000005,108.49
2020-01-29,Guizhou,55.97,56.475,61,65,70,81,83.04000000000002,66.02
2020-01-29,Hainan,44.989999999999995,48,55,60.5,65,81.52499999999999,82.08000000000004,60.77
2020-01-29,Hebei,88.99,89.475,95,101,106,128.09999999999997,135.01999999999998,101.97
2020-01-29,Heilongjiang,164.96,166.47500000000002,177.75,189.5,207.5,229.04999999999998,239.22000000000008,192.89
2020-01-29,Henan,590.94,596.2750000000001,634.75,668,703,759.1499999999999,775.04,670.93
2020-01-29,Hong Kong,9,9,10,11,13,17,18.010000000000005,11.86
2020-01-29,Hubei,14154.820000000002,14349.3,15322.25,16063,16933.25,18724.9,19263.65,16221.03
2020-01-29,Hunan,470.94,476.475,501,519,545.75,627.675,631.2300000000001,528.54
2020-01-29,Inner Mongolia,24.990000000000002,25,29,32.5,37,46.574999999999974,48.06000000000003,33.41
2020-01-29,Jiangsu,252.98,260.95,275.75,288,303.25,347.67499999999995,368.06000000000006,291.45
2020-01-29,Jiangxi,459.95,462.475,501.5,522,547.75,615.7749999999999,623.3400000000001,527.36
2020-01-29,Jilin,43.980000000000004,44,50.75,54,60,68.52499999999999,73.05000000000003,55.49
2020-01-29,Liaoning,41.99,44,50,52,56.25,64.52499999999999,67.02000000000001,52.82
2020-01-29,Macau,1,1,1,1,1,1,1,1
2020-01-29,Ningxia,20.99,21.475,23,24,26,31.52499999999999,33.010000000000005,24.72
2020-01-29,Qinghai,7.99,9,11,13,15,20,21.02000000000001,13.15
2020-01-29,Shaanxi,114.99,116,126,131,140.25,161.575,164.11000000000007,133.71
2020-01-29,Shandong,180.99,187.425,199,208.5,219,261.3499999999999,270.02,211.27
2020-01-29,Shanghai,155.97,160.425,170,180,190.25,214.52499999999998,216.2500000000001,181.59
2020-01-29,Shanxi,53.99,54.474999999999994,59,63,68.25,81.52499999999999,82.15000000000008,64.6
2020-01-29,Sichuan,202.95,204,218,225,239.5,255.52499999999998,264.23000000000013,228.34
2020-01-29,Taiwan,2,2,3,3,4,8,9.04000000000002,3.78
2020-01-29,Tianjin,40.959999999999994,41.474999999999994,46,50,54,63.52499999999999,70.13000000000007,50.86
2020-01-29,Tibet,1,1,1,1,1,2,2.0300000000000153,1.07
2020-01-29,Xinjiang,17.98,19,20,22,25,33.574999999999974,36.12000000000006,23.09
2020-01-29,Yunnan,78,80,85,89,93,103,105.08000000000004,89.64
2020-01-29,Zhejiang,649.99,653.9000000000001,678.25,694.5,721,802.1499999999999,848.0500000000001,706.31
2020-01-30,Anhui,387.94,390.95000000000005,411,432,462.5,513,516.2800000000002,439.35
2020-01-30,Beijing,129,130.475,138,149.5,161,181.04999999999998,183.03,150.58
2020-01-30,Chongqing,220.97,226.475,245.75,256,273.25,319.15,335.06,261.56
2020-01-30,Fujian,101,102.425,112,120,131.25,148.04999999999998,152.03000000000003,122.9
2020-01-30,Gansu,31.98,32.475,36,39,42.25,53.52499999999999,56.030000000000015,39.77
2020-01-30,Guangdong,640.8100000000001,653,696.5,724.5,759,836.8249999999998,852.1600000000001,730.62
2020-01-30,Guangxi,76,78.475,87,92.5,102,118.57499999999997,126.06000000000003,94.86
2020-01-30,Guizhou,55,55.475,61,65.5,71.25,87.14999999999995,90.04000000000002,67.12
2020-01-30,Hainan,47.989999999999995,52.475,59,64,73.25,90.04999999999998,96.06000000000003,66.97
2020-01-30,Hebei,74.97,76,83.75,87,96,112.04999999999998,125.05000000000003,90.36
2020-01-30,Heilongjiang,170.98,174,190,205.5,221.25,256,263.2100000000001,207.32
2020-01-30,Henan,560.99,571.95,612.75,649.5,687.25,742.525,758.05,650.09
2020-01-30,Hong Kong,7,7.475,8,9,12,19.52499999999999,21.010000000000005,10.62
2020-01-30,Hubei,14559.91,14739.925,15769.75,16475,17382.5,19271.074999999997,19710.73,16668.22
2020-01-30,Hunan,455.95,459,482,500,528.25,613.675,620.3300000000002,510.56
2020-01-30,Inner Mongolia,26.990000000000002,27,32,36,40,54.52499999999999,65.03000000000002,36.82
2020-01-30,Jiangsu,238,246,263.75,278,293.25,345.19999999999993,352.32000000000016,280.6
2020-01-30,Jiangxi,447.9,448.95,488.5,510.5,534,624.0999999999999,636.1600000000001,514.57
2020-01-30,Jilin,44,44,50.75,55,61,73.52499999999999,75.03000000000002,56.24
2020-01-30,Liaoning,40.989999999999995,42.475,49,52,58.25,69,72.02000000000001,53.82
2020-01-30,Macau,1,1,1,1,1,1,1,1
2020-01-30,Ningxia,22,22,23.75,25,27,34,34.010000000000005,25.66
2020-01-30,Qinghai,9.99,10,12,14,17,23,24.04000000000002,14.82
2020-01-30,Shaanxi,119,120.475,135,141,152,173,174.2200000000001,144.37
2020-01-30,Shandong,167.97,175.47500000000002,192,200,211.25,249.67499999999993,255.17000000000007,202.92
2020-01-30,Shanghai,141.99,143.475,155.75,170.5,181.25,227.09999999999997,231.01,172.28
2020-01-30,Shanxi,49.99,50.475,55,59,65,80.04999999999998,83.06000000000003,60.83
2020-01-30,Sichuan,178.95000000000002,180.95,194.75,205.5,218,244.62499999999997,257.05000000000007,207.58
2020-01-30,Taiwan,2,3,3,3,4,9,11.02000000000001,4.04
2020-01-30,Tianjin,40.989999999999995,42,48,53,58,74,84.01,54.06
2020-01-30,Tibet,1,1,1,1,1.75,3.7749999999999995,3.9099999999999993,1.75
2020-01-30,Xinjiang,18,18,20,23,26.25,35.574999999999974,37.10000000000005,23.79
2020-01-30,Yunnan,71,71.475,78,83,87,98,99.11000000000006,83.39
2020-01-30,Zhejiang,547.9499999999999,553.425,586,603.5,640.25,722.05,737.21000000000015,615.33
2020-01-31,Anhui,374,375.475,405.5,423,460,519.0749999999998,536,432.04
2020-01-31,Beijing,122.99,124.47500000000001,136,146,161.25,188.52499999999998,196.09000000000003,149.81
2020-01-31,Chongqing,193.95000000000002,196.375,218,236,252.25,293.09999999999997,300.2600000000001,237.22
2020-01-31,Fujian,104.99000000000001,108.475,119,129.5,141,160.04999999999998,167.04000000000002,130.12
2020-01-31,Gansu,28.98,30,34,37,41.25,57.574999999999974,60.02000000000001,38.8
2020-01-31,Guangdong,601.95,617.475,665.75,692.5,729.25,801.7499999999998,844.0799999999999,697.46
2020-01-31,Guangxi,72.97999999999999,74,82.75,90.5,101.25,117,126.03000000000002,92.48
2020-01-31,Guizhou,52,53.475,61,66,73.25,89.09999999999997,97.15000000000008,67.65
2020-01-31,Hainan,46.99,47.475,56,63,73.25,93.04999999999998,102.14000000000007,65.64
2020-01-31,Hebei,63.94,64.475,69.75,75,85,112.62499999999996,121.06000000000003,78.87
2020-01-31,Heilongjiang,169.98000000000002,175.47500000000002,186.75,206,225.25,277.575,287.1700000000001,211.16
2020-01-31,Henan,526.98,540.425,586,620,658.75,727.1999999999999,746.2800000000002,625.49
2020-01-31,Hong Kong,5.989999999999999,6,6,8,12,34.04999999999998,37.17000000000009,10.3
2020-01-31,Hubei,14851.96,14974.325,16021.5,16757,17713.75,19423.525,19882.129999999997,16919.28
2020-01-31,Hunan,418.98,433.9,464.75,483.5,507.5,604.5999999999998,616.2900000000002,492.54
2020-01-31,Inner Mongolia,24.98,25,30,33,38,59.099999999999966,63.010000000000005,35.35
2020-01-31,Jiangsu,212,214.95,243,257,278.5,323.09999999999997,349.2000000000001,261.58
2020-01-31,Jiangxi,405.83,407,447,472,504,581.05,591.3400000000001,478.25
2020-01-31,Jilin,44,44.474999999999994,54,61,67,85,87.14000000000007,61.18
2020-01-31,Liaoning,36.980000000000004,39,44,50,55.25,73.52499999999999,76.28000000000014,51.09
2020-01-31,Macau,1,1,1,1,1,1,1,1
2020-01-31,Ningxia,13,13,15,16,19,25.52499999999999,26.050000000000026,17.31
2020-01-31,Qinghai,7.99,8.475,11,13,17,27.52499999999999,28.070000000000036,14.55
2020-01-31,Shaanxi,95.96,101,113,123,132,166,171.09000000000003,124.6
2020-01-31,Shandong,144.91000000000003,147.85,172,183,197.25,231.52499999999998,238.08000000000004,185.77
2020-01-31,Shanghai,121.97,122.94999999999999,142.75,152.5,170,215.09999999999997,217.02000000000004,156.91
2020-01-31,Shanxi,46.99,47,53.75,60,65,82.14999999999995,100.02000000000001,60.86
2020-01-31,Sichuan,151.89,153.89999999999998,172,183.5,198.25,231.575,242.08000000000004,186.11
2020-01-31,Taiwan,2,2,2,2,3,11.049999999999983,13.010000000000005,3.31
2020-01-31,Tianjin,37,37.95,44.75,50,57.25,75.62499999999996,80.03000000000002,51.93
2020-01-31,Tibet,1,1,1,1,1.75,3.7749999999999995,3.9099999999999993,1.75
2020-01-31,Xinjiang,15,15,17.75,21,25,37.04999999999998,44.13000000000007,22.22
2020-01-31,Yunnan,51,53,59.75,65,70.25,92.14999999999995,96,66.42
2020-01-31,Zhejiang,469.92,477.32500000000005,513,543.5,575,657.8249999999998,696.1200000000001,547.52
2020-02-01,Anhui,382.98,387.475,428,453,480.25,563.15,601.3700000000002,460.4
2020-02-01,Beijing,105.99,110.9,124.75,140,150.25,179.04999999999998,189.03000000000003,139.34
