"","alpha","sigma"
"736",2.00677005962676,7.20843915938898
"737",1.89835133444285,6.81083424203615
"738",2.11177692881281,5.63978311294197
"739",3.28903964604977,6.78579218943561
"740",2.7347628054649,7.09574918488098
"741",2.39261461658532,5.75844102464377
"742",1.73006718979796,7.45219107423507
"743",2.35640298166544,8.1820595294025
"744",3.29719699926791,6.48808828089234
"745",1.92771667199789,6.5453430443332
"746",3.1335058841715,6.30636981772286
"747",1.91999614863936,6.97563722793123
"748",2.02057429665509,6.22478922699965
"749",2.37680292286698,6.24869505592475
"750",2.29272122563516,5.57642688324421
"751",2.27676724475964,6.08809902088597
"752",2.11252058753871,6.99704934338197
"753",1.4069174924579,6.14519019022649
"754",2.00873580825704,5.50988765411754
"755",2.39811982220102,9.36013015621932
"756",2.07317851125444,6.09875511449033
"757",2.16687241595579,5.87194385687292
"758",1.60456088913739,6.62669710706474
"759",1.98754776100892,5.02780968863247
"760",2.87215331051151,7.03502026917879
"761",2.54206530174623,6.27896202284726
"762",2.27449921018064,6.31092094851541
"763",2.67921563891355,7.82292331134066
"764",1.83198714052181,5.52833247799996
"765",2.34293929529101,6.79864307612494
"766",1.8128713949963,3.86999112725306
"767",1.88618328067821,6.65840085619984
"768",1.6781568760529,6.4559195950212
"769",1.81038557221066,5.34435204220486
"770",2.4783507419094,6.36204891532858
"771",3.28341378118823,6.19846560201026
"772",2.56514434061374,5.70926535085608
"773",2.26912331444896,7.60258502360209
"774",2.02655674806145,5.5166653898974
"775",3.22994689051659,5.93439809018793
"776",1.58347823879767,6.99664655280433
"777",3.16553824357643,6.60153899679071
"778",2.51173516326842,5.73306478331638
"779",2.08876281754513,7.65360013672026
"780",3.62318215492946,6.36878969134946
"781",2.62683270208265,7.06823794073705
"782",2.23229119042305,6.81292097401251
"783",1.77419385202948,7.24763493736302
"784",2.14689073428294,5.44405368192956
"785",3.46315325974676,6.66047167354475
"786",1.75114232139001,7.81693542300191
"787",1.85901670398832,7.86284647404779
"788",2.10012080506751,6.25557671428411
"789",3.17423075022734,5.98773118945982
"790",3.28091249516929,6.82795286365835
"791",2.8092509126,7.35030697531411
"792",1.75870550400603,7.03525217040039
"793",1.77541338653407,6.11262798760937
"794",1.4122230971113,6.35202145049225
"795",1.91612238086191,5.99250183335289
"796",2.57084777818655,5.37578724116107
"797",2.32040394890591,5.84267914367222
"798",3.33217319065478,5.89446038532623
"799",2.7006292468215,6.16570950876439
"800",2.62093489563067,7.47495972815334
"801",2.5390941097313,6.17133948289529
"802",2.7479875917955,5.91288822332284
"803",1.59875027561734,6.48032687683687
"804",2.30882339043078,7.48418167598886
"805",4.92696054514045,6.71208571694316
"806",2.71429616719592,5.33687535979644
"807",1.67650950238053,6.67916013188093
"808",2.98564305135224,6.06670625421448
"809",2.00738931624765,6.31445956712583
"810",2.60787794561731,6.38614943089334
"811",2.41815772435507,5.64208122362618
"812",3.83186715973427,6.66487308208098
"813",3.02410464222868,5.50835245713708
"814",3.57575043582935,5.53085585983829
"815",2.3807929515395,6.24781493874837
"816",1.99408926980651,7.09813921666521
"817",1.03994437907101,10.9520612210633
"818",2.51180891776198,5.62378549784639
"819",2.3658526340698,7.68889359575595
"820",3.09798347604528,6.2353343465491
"821",2.46719044157616,6.62707045684471
"822",2.60713714517821,6.88077087784499
"823",1.44431762782345,9.15324499467887
"824",2.36126001986606,6.20822877362327
"825",2.76551659635045,7.38296271139017
"826",2.60361515940893,5.77768698713033
"827",3.31666614582121,6.01503190076707
"828",2.15474449313042,6.85405879997143
"829",1.77060480985163,8.85320648929927
"830",2.46010357817452,5.8493297784425
"831",2.51055546859956,6.99428039956266
"832",2.37455947768522,6.19117853480342
"833",2.31635044453218,6.24439623818551
"834",3.0977817553549,7.02272819748034
"835",2.85544553592114,6.32543676768111
"836",1.93793538994532,6.89877620209443
"837",2.20281949615835,6.88671214581825
"838",1.88062046185982,6.52303294757669
"839",2.86539228945742,6.35543068185106
"840",3.16818084675284,6.69418343929304
"841",1.87830398717142,6.77753041954622
"842",2.1191650957341,5.92725086095605
"843",3.09046701646119,6.44059776600192
"844",1.36849555791458,6.57309115830978
"845",2.61328488836426,5.57652294282851
"846",1.91559966914702,6.93618849803298
"847",2.17240323766459,6.2409515863916
"848",2.11932312691619,8.41514443634429
"849",1.92071385870103,6.22757336196034
"850",2.91279777189926,5.95210178414734
"851",2.49098744949707,6.93699653664928
"852",2.94469913378736,7.44067750392357
"853",2.15625157455492,6.76644772863723
"854",1.84842084733651,5.95392237718874
"855",1.90305704046331,6.31536508956838
"856",2.54134075103719,6.74108488813341
"857",1.99158228004605,8.41600599472249
"858",2.48433026210866,6.10388878424377
"859",2.32580409285037,7.67201573754945
"860",2.51329607464329,6.01907713542066
"861",2.41784417536781,5.61663496728398
"862",2.850351033868,6.61881352872879
"863",1.73198569885918,8.49513738924501
"864",2.30575155267312,6.17730636212867
"865",1.73077214834821,8.09808521170489
"866",3.05393968800882,6.64278914586512
"867",2.0166389870972,10.1278280612601
"868",2.00514428175616,5.72832802696915
"869",2.99487616234045,6.75797441653845
"870",3.15731334944012,6.37025268804589
"871",2.72044038400563,7.55095317262867
"872",1.84117642185246,7.64094152052727
"873",2.48194551430991,8.44822424109522
"874",1.03179915390539,5.21247334336068
"875",3.0022885341714,6.10047531058325
"876",2.18894217184192,6.30755243885486
"877",1.78534160325669,7.33388179525285
"878",1.69230289088013,5.17579158611318
"879",1.59632537181938,5.05052236500442
"880",3.51185452011887,7.01325838136118
"881",2.06227356837475,5.63555220207143
"882",1.65882098416699,7.72620140800972
"883",3.0769846293939,5.9271822983103
"884",2.89787573148355,6.20885061885189
"885",2.46625732522662,6.75192434574388
"886",2.6659212673366,5.88629113019014
"887",2.6859188965541,7.01608563381175
"888",2.33089227545688,6.85005825786692
"889",2.13724628100302,7.61069093264077
"890",4.92696054514045,6.71208571694316
"891",1.97633783406452,5.84269421515037
"892",2.39074983366613,5.8064592135532
"893",2.8389839562972,5.99654878437247
"894",2.37106375310557,5.91875918299271
"895",2.1568114402138,5.77454272127084
"896",1.76155516256748,10.3451073060025
"897",1.61048303945191,6.24927356675689
"898",1.19291944148338,6.58511531900675
"899",2.5885790355042,6.19461044440039
"900",2.14163742248155,5.67636137525066
"901",2.04068075201482,7.02705023677429
"902",1.97905698737211,7.15726491520845
"903",3.32379879511106,6.02066720082268
"904",3.22033647591195,6.56713091966443
"905",2.25528815593656,6.72013591998382
"906",2.79509779091659,6.48638035291615
"907",2.76858995997111,6.57299335272331
"908",2.75717682475967,6.69744467024254
"909",1.94281450159685,5.548762476506
"910",1.46729305382099,6.91108821137004
"911",2.20977799401347,5.95310329974894
"912",1.99044211136204,6.86926619589623
"913",2.48601590268861,8.16457120307961
"914",2.00298371871738,5.23880099066743
"915",2.78820159859783,7.6579257187545
"916",1.80931956165236,5.27163971063516
"917",1.93928433435227,7.46927606088611
"918",1.77450178807547,7.17403617438567
"919",2.38100956923001,5.58411874085381
"920",2.93385679100988,6.26403102016576
"921",3.71131328784142,6.6779556270922
"922",2.77687970325938,7.0022403045325
"923",1.07207470679469,5.34715658984648
"924",3.09009948124094,6.77101141004781
"925",2.61900461500098,5.43503241427306
"926",2.24103958776096,6.88202194355385
"927",2.33873860593559,7.43025800902071
"928",4.01663998400858,6.78001779871699
"929",3.10810638004612,6.01705229858723
"930",1.88021472763992,8.56253290119282
"931",2.85988644557289,6.82425207013325
"932",2.31037480373396,6.88782885364204
"933",1.49412953380211,6.63910063851693
"934",1.83081118898939,6.97844833212564
"935",2.29635275602585,6.18702035990153
"936",2.39040876352945,5.85849655024581
"937",2.28112074437725,5.55392006939678
"938",1.8580528425208,5.91017548919977
"939",4.11276263666036,6.73586829899193
"940",3.83849180093512,6.21494520203538
"941",2.63228274359962,7.10895844200099
"942",2.85062497071605,6.92780281964848
"943",2.27015812424822,6.60144726887045
"944",2.1856219327976,6.42493248363745
"945",2.43595730626702,6.83931445286866
"946",3.07857757448677,7.53779817199537
"947",3.01674477452142,5.81358501743291
"948",2.31306194123918,7.24539076177739
"949",2.27273045450242,8.17701237155073
"950",2.51733815279352,5.0435508665246
"951",1.67826188125329,5.91034851679533
"952",3.5723665651312,7.19861800530293
"953",2.30188380714439,6.7599989436292
"954",1.74685501406048,5.51477258358799
"955",3.97722130030468,6.14988140810759
"956",1.92634961317061,6.08759094783454
"957",2.51765458647262,5.79734975945459
"958",2.22854967461647,6.4906702518837
"959",2.91197281073433,6.50327639581312
"960",2.37320529031547,5.88859564483694
"961",3.18988440180964,6.32878981573096
"962",1.28305423851691,9.84730896295978
"963",1.88308824140247,5.18235603444626
"964",2.01923860049947,6.37658587591923
"965",3.21272918770629,5.64526418569457
"966",1.66954084538753,5.85895992526251
"967",2.71012500875304,6.96048589838735
"968",2.31075430719928,6.72493143575976
"969",1.56134058177633,8.38576374438289
"970",2.73637382698517,5.71360265547164
"971",2.48228949961462,7.0852859496639
"972",4.35626700988096,6.14034571576356
"973",3.66175684247403,6.95663692408913
"974",1.82863754058138,5.40582211475897
"975",2.80037515046578,5.9882755081308
"976",1.53386568372798,7.59302581619951
"977",1.9986303072944,6.04037106706687
"978",1.46143593828723,6.21376817710517
"979",2.16506561356302,7.66944581269318
"980",2.03497094050316,6.73392058346525
"981",2.90511995247005,7.77842126787624
"982",2.36804417767001,6.49452760663188
"983",3.65909331054116,6.63162499533706
"984",2.30057667902311,6.41029418729982
"985",1.0913161187428,6.72249179052338
"986",1.9988273665628,5.66046695756333
"987",2.60024814714369,7.17016543338669
"988",3.11459666441705,5.53843772158721
"989",2.82232862545652,7.35572844034562
"990",1.40357397309285,7.08113049342843
"991",2.38429293580182,6.7983994834997
"992",2.74614381292351,5.69103330315582
"993",2.11446542982571,7.3311396298699
"994",2.13128555905121,6.72476013614098
"995",2.43558848964715,7.60259143266356
"996",3.05515358340434,5.6769427959194
"997",2.97367551606692,5.86090970439298
"998",2.5251948343036,5.90379959085331
"999",2.34431182631417,7.67190468524426
"1000",1.77926276077084,8.48620379157429
"1001",2.31003874798452,7.05118818614904
"1002",1.69564664829283,7.5924115071267
"1003",1.84966814414197,6.24596622260928
"1004",2.29801146769523,5.4206828844662
"1005",1.72029338693875,8.75452816565967
"1006",1.43374689560561,12.8003031221885
"1007",3.70982487345889,6.71100998379862
"1008",3.19108068497256,5.85849999438844
"1009",2.68865021829893,6.54697439023705
"1010",2.68752944688455,6.13828311674319
"1011",1.56373126196542,6.75395072602442
"1012",2.37714168039996,5.34637037062867
"1013",2.3426563728033,4.83805789831133
"1014",2.41803799505495,7.05730404303404
"1015",3.19333461216907,6.82800136732984
"1016",1.64519861859706,7.3374955521779
"1017",2.52243739222197,6.76355227749741
"1018",3.3123646295062,6.21573436860677
"1019",1.52865465767735,7.22541901720426
"1020",2.34241168651607,5.81104125983161
"1021",1.99209337958402,5.50919877215658
"1022",2.11428690116239,7.56076640326832
"1023",1.69775841137135,6.61080480839211
"1024",2.0065696557663,6.71472677189195
"1025",1.94581871679261,6.23295967697386
"1026",2.51001926712339,7.99203708558796
"1027",2.31298064879495,6.03070996587093
"1028",3.11996201559559,5.48025422389581
"1029",2.10226910718892,7.11991665188322
"1030",2.529481804396,6.1279696204338
"1031",2.26476281790157,5.98675328089748
"1032",2.41980418485,8.08505250309536
"1033",1.86381539246892,5.45176170987791
"1034",2.9214938237381,6.44242554465739
"1035",2.74647640972026,5.3986774978993
"1036",2.56025859910723,6.24289519201557
"1037",1.71319737192131,8.91513245722173
"1038",2.3066685859982,7.24456848917273
"1039",1.88422326940475,5.21054806332218
"1040",3.16072925434648,6.99327400364284
"1041",2.44380903070924,6.28336128038681
"1042",2.79057794996043,6.18099997617715
"1043",3.05607925067868,6.27199238309685
"1044",2.57619223167987,6.24486419061709
"1045",2.16680484962093,5.98198118144333
"1046",2.78843412144563,5.87774748739562
"1047",2.96720316028565,7.971943429781
"1048",1.47701619528012,4.56420738627076
"1049",1.65637836876422,6.07173522409305
"1050",2.58456411984599,7.24220830816591
"1051",3.07929499178985,6.97770020624509
"1052",1.82773782647126,7.19292116766006
"1053",2.13163732260052,5.29009461140226
"1054",2.05633341552875,5.47214493603312
"1055",4.06427177806769,6.52478028757268
"1056",2.21205213022354,6.61152604640098
"1057",2.01571371261071,7.38615363278721
"1058",2.98407726740413,6.14619860819786
"1059",2.41703142120782,7.11414413968607
"1060",1.43446239898388,7.03553507638419
"1061",1.38886578839601,6.97703820219635
"1062",1.50890992815252,7.54343047823612
"1063",2.20920085168331,8.84053670822364
"1064",3.0443282265198,5.70661686200968
"1065",2.00197689711329,7.58958115082636
"1066",2.88297691084957,5.19725703606549
"1067",1.42756228506514,7.85153753274952
"1068",2.19936154516328,6.80801109635413
"1069",2.30423174871595,7.69009305131711
"1070",1.94129701883949,5.66748085561183
"1071",1.70476016525539,5.7992410377809
"1072",3.32784023429684,6.73086460747201
"1073",2.01418013410855,8.08317807564841
"1074",2.79593181460885,4.77091804003573
"1075",2.03833937211158,6.29956295294055
"1076",3.17916694817067,6.44296976928979
"1077",2.37546959544881,6.81594300929903
"1078",1.83625208747744,7.13215840995009
"1079",3.4379749391015,6.84334944269126
"1080",4.00417962471981,6.50556690062414
"1081",2.21714476489545,5.0449324920193
"1082",3.27185418325599,6.039672100256
"1083",3.21114685824837,6.78978813482038
"1084",2.94452624677447,6.57040498445999
"1085",1.82156391607459,4.91102955534432
"1086",4.10757932248852,7.39626369211812
"1087",1.71576337919051,7.14242090614918
"1088",2.16098442662176,6.32622008273179
"1089",1.56764293690461,5.94351774587791
"1090",1.70541721068364,7.54142866134758
"1091",3.2641802857051,6.3279202853159
"1092",2.81589432496599,6.67964530505514
"1093",2.82510759061231,6.57954289517541
"1094",2.31590792254147,6.07575896686052
"1095",2.10467726458269,7.49123661797011
"1096",2.37701065693846,7.97790727884953
"1097",2.33513669363404,6.30608108668552
"1098",2.06095792828698,8.11795441885042
"1099",2.56588575926416,9.21239597157255
"1100",2.65137616201158,7.37170097910468
"1101",2.83676678327852,7.9943595692137
"1102",3.20425162678345,7.07960180852218
"1103",2.17681248140516,6.04114652706293
"1104",3.57079875097494,6.7268028790562
"1105",2.32201321028639,6.25872811628311
"1106",1.75912449425799,6.8678008604423
"1107",1.63307339763163,5.90943720200278
"1108",1.95014110250814,6.24500410864769
"1109",2.99088834250508,7.54511007353459
"1110",1.74852345255522,5.49664850874832
"1111",2.39180591571312,6.48221745577646
"1112",2.85280333410638,8.81905563843906
"1113",2.91648243192089,5.77039070482022
"1114",1.56786515978294,9.77784224132839
"1115",3.24142347816136,7.38447175295632
"1116",2.50539886555038,5.75014657773152
"1117",2.76712194105928,6.80613940781427
"1118",2.45005493158166,5.35173140055288
"1119",2.17226729458508,6.47412689720333
"1120",1.8702676350583,9.14355276768646
"1121",1.64810929508559,7.62103748067291
"1122",3.12212638334055,6.58978746152343
"1123",2.09443063250584,6.77680008600123
"1124",2.73745786752094,6.2011641878567
"1125",2.75044591429797,6.45848308270366
"1126",2.01865237792061,5.75663577635375
"1127",3.04936543139766,5.46856009622772
"1128",2.12739433844257,6.07885557877464
"1129",2.28393235977567,7.52311717408166
"1130",3.14351709814577,7.42923154508718
"1131",3.31283420399091,6.32719598930794
